id,title,revenue,vote_count,vote_average,runtime,popularity
427733,Moh Maya Money,0,3,5.0,109.0,2.341
410207,Mostly Sunny,0,17,6.5,83.0,5.659
307583,Mumbai Delhi Mumbai,0,4,7.0,120.0,2.119
185574,Louis C.K.: Oh My God,0,123,7.5,58.0,10.286
256095,One by Two,0,5,4.4,139.0,3.434
65521,Pyaar Ka Punchnama,7200000,54,7.1,149.0,5.141
363413,Pyaar Ka Punchnama 2,0,49,7.1,159.0,4.567
623491,The Babysitter: Killer Queen,0,559,6.7,101.0,76.655
21566,Raja Hindustani,0,38,6.5,177.0,7.78
418359,Saeed Mirza: The Leftist Sufi,0,3,8.7,0.0,1.039
496587,Shaitan Tantrik,21725,0,0.0,109.0,1.452
165904,Special 26,18000000,118,7.3,144.0,9.842
58333,Tanu Weds Manu,252000,61,6.8,119.0,6.258
348555,The Next Skin,0,39,6.1,100.0,3.657
278264,What the Fish,0,6,5.6,98.0,3.107
199687,Yamla Pagla Deewana 2,0,10,3.3,154.0,2.991
507046,Mark Gatiss: A Study in Sherlock,0,4,8.0,28.0,1.539
274109,Palm Trees in the Snow,0,391,7.5,164.0,17.417
580600,Astro Kid,0,117,7.2,90.0,27.495
50357,Apollo 18,25562924,666,5.2,86.0,14.981
470836,Meditation Park,0,11,6.6,94.0,3.262
199928,The Outsider,0,353,6.1,120.0,12.821
116,Match Point,85306374,2842,7.4,124.0,17.173
384289,Peter and the Farm,0,12,7.5,92.0,2.527
434336,The Sunshine Makers,0,15,6.8,101.0,4.33
408159,The Young Offenders,0,126,7.4,84.0,7.785
355786,Thithi,0,15,7.6,123.0,1.418
346615,Rattle the Cage,0,16,6.3,96.0,1.42
160588,Blue Jasmine,99206215,2564,7.0,99.0,12.676
588904,Hajwala 2: Mysterious Mission,0,1,5.0,0.0,1.144
581475,Juanita,0,63,5.1,90.0,10.084
515911,Lady J,4100000,166,6.3,110.0,7.982
9488,Spy Kids 2: The Island of Lost Dreams,119723358,1489,5.6,100.0,22.831
8054,The Imaginarium of Doctor Parnassus,64352607,1980,6.4,123.0,13.168
5951,The Jane Austen Book Club,7163566,269,6.6,106.0,10.95
581420,Walk. Ride. Rodeo.,0,158,7.1,100.0,10.444
492184,Ladies First,0,12,7.8,39.0,1.824
10663,The Waterboy,185991646,1171,6.0,90.0,17.227
240916,Reasonable Doubt,0,402,5.9,91.0,14.73
519035,Nappily Ever After,0,684,7.3,100.0,13.401
164046,Sisterakas,0,5,4.6,110.0,2.664
255432,Starting Over Again,0,8,7.0,130.0,2.642
302104,That Thing Called Tadhana,0,13,6.2,110.0,3.931
354141,The Love Affair,0,3,5.7,0.0,2.472
123103,Aftershock,58510,229,5.1,89.0,9.699
480572,Bullet Head,87465,355,4.9,93.0,15.053
444513,Amy Schumer: The Leather Special,0,113,4.2,57.0,11.078
505618,Aliens Ate My Homework,0,13,4.9,90.0,5.823
495193,Benji,0,189,7.0,87.0,22.999
44415,Benji: Off the Leash!,0,14,4.6,97.0,5.309
38802,For the Love of Benji,0,27,5.4,85.0,4.031
506767,Gad Elmaleh: American Dream,0,72,6.9,57.0,6.653
432942,Gook,250130,35,6.2,94.0,5.873
326665,Aziz Ansari: Live at Madison Square Garden,0,88,6.7,58.0,7.391
285595,My Own Man,0,9,7.3,82.0,4.717
10202,Bedtime Stories,212874864,2081,6.1,99.0,16.065
50720,Caregiver,0,3,6.3,130.0,2.926
420814,Christopher Robin,99138899,1941,7.4,104.0,30.37
586347,The Hard Way,0,77,5.4,94.0,32.624
487702,F*&% the Prom,0,246,5.7,92.0,17.098
365675,Everyday I Love You,0,8,7.9,122.0,3.702
6479,I Am Legend,585410052,11365,7.2,101.0,39.806
335844,Kid Kulafu,0,1,8.0,109.0,2.036
34825,Ang Tanging Ina,0,1,7.0,95.0,0.918
78245,No Other Woman,0,2,5.5,104.0,1.645
489471,The Dawn Wall,0,162,8.2,101.0,9.223
526145,Expedition China,0,0,0.0,78.0,3.031
9794,Employee of the Month,38368909,389,5.4,103.0,13.813
590164,Mercy Black,200046,115,6.5,87.0,10.15
555605,The Burial of Kojo,0,15,7.1,80.0,2.354
313943,Revolt,0,193,5.0,87.0,23.34
393172,Bottom of the World,0,82,5.2,85.0,10.059
450607,Bridget Christie: Stand Up For Her,0,3,4.7,51.0,2.687
54752,Firstborn,6250994,19,6.0,103.0,5.544
103732,GLOW: The Story of The Gorgeous Ladies of Wrestling,0,25,6.5,76.0,5.148
358269,Hiroshima : The Aftermath,0,7,7.6,90.0,4.389
128678,Know Your Enemy - Japan,0,11,6.0,63.0,1.86
480881,Let There Be Light,7233471,42,6.3,100.0,26.782
207659,Nazi Concentration Camps,0,32,7.8,59.0,2.946
23336,Why We Fight: Prelude to War,0,39,6.7,53.0,3.287
84701,San Pietro,0,38,6.2,32.0,4.943
604837,Dauntless: The Battle of Midway,0,23,4.0,98.0,11.974
376134,The Discovery,0,869,6.3,102.0,18.422
41355,The Memphis Belle: A Story of a Flying Fortress,0,19,6.7,45.0,4.586
151731,The Negro Soldier,0,22,6.2,43.0,3.028
8348,Thunderbolt and Lightfoot,21700000,271,6.8,115.0,10.94
257084,Tunisian Victory,0,8,6.4,75.0,2.925
360187,How to Operate Behind Enemy Lines,0,8,5.7,62.0,2.906
112912,Why We Fight: The Battle of Russia,0,15,7.1,83.0,2.525
398736,Covered: Alive in Asia,0,2,5.3,75.0,0.682
502122,First Match,0,106,6.3,94.0,10.069
451563,Happy Anniversary,0,165,5.8,78.0,13.732
466438,Legend of the Naga Pearls,0,18,6.0,108.0,5.463
515347,Sofía Niño de Rivera: Natural Selection,0,3,6.0,61.0,1.4
476926,The Titan,0,856,5.4,97.0,28.913
27561,Trailer Park Boys: Countdown to Liquor Day,0,70,6.8,101.0,9.357
9958,Trailer Park Boys: The Movie,3833507,96,6.8,95.0,13.851
228973,Backcountry,0,359,5.8,92.0,16.389
451956,Colkatay Columbus,0,4,4.8,126.0,1.332
401061,Officer Downe,0,41,4.6,88.0,8.722
512119,Exit Strategy,0,9,7.4,15.0,3.423
369883,Middle School: The Worst Years of My Life,23316139,279,7.0,92.0,13.245
103265,The Steel Bayonet,0,1,4.0,85.0,1.4
760269,The Bleeder,0,0,0.0,13.0,0.6
500682,The Highwaymen,0,1224,6.7,133.0,33.342
589023,The Legend of Cocaine Island,0,36,6.5,87.0,9.52
46838,Tucker and Dale vs. Evil,5224938,1825,7.4,89.0,11.626
613178,Shadow Wolves,0,9,5.3,95.0,40.413
449359,Jo Koy: Live from Seattle,0,19,6.8,63.0,7.009
12275,Verses of Love,0,6,5.8,125.0,2.528
423236,I Remember You,0,114,6.2,105.0,8.555
422821,Blood Money,0,62,5.4,100.0,11.843
590872,Nate Bargatze: The Tennessee Kid,0,15,7.7,60.0,9.371
434376,Birdshot,0,17,6.5,116.0,2.297
28055,Blood and Black Lace,0,178,7.4,88.0,8.783
381693,Kung Fu Panda: Secrets of the Scroll,0,128,6.8,23.0,11.248
457915,Superlopez,12496155,141,4.9,108.0,22.249
324963,Monster High: Haunted,0,62,6.8,75.0,16.277
475208,Red Trees,0,2,7.5,87.0,3.09
448723,Felipe Neto: My Life Makes No Sense,0,20,6.4,90.0,2.092
403579,The C Word,0,9,6.7,89.0,5.502
401743,The Most Hated Woman in America,0,140,6.1,91.0,9.675
70868,I Don't Know How She Does It,31410151,284,5.3,89.0,12.628
494644,Oversize Cops,0,6,6.1,100.0,1.354
456750,"Game Over, Man!",0,633,5.5,100.0,18.135
411038,Layla M.,0,32,6.5,98.0,2.388
257909,Pablo Escobar: Angel or Demon?,0,13,6.3,87.0,10.985
384521,The Cloverfield Paradox,0,2219,5.6,102.0,23.566
426257,"Roxanne, Roxanne",0,83,5.9,98.0,10.266
441889,Secret Superstar,137416709,86,7.6,150.0,7.062
197696,Welcome to New York,0,87,5.4,125.0,8.58
19661,Mirage,0,59,7.1,108.0,7.792
553644,ReMastered: The Miami Showband Massacre,0,10,7.0,70.0,4.89
327331,The Dirt,0,694,7.5,108.0,18.868
408623,The Rolling Stones: Olé Olé Olé! – A Trip Across Latin America,0,15,7.3,105.0,5.486
589116,Antoine Griezmann: The Making of a Legend,0,72,7.3,60.0,10.231
316505,The Amazing Praybeyt Benjamin,0,2,3.5,105.0,1.844
428361,The Super Parental Guardians,0,3,6.7,115.0,1.303
421060,The Third Party,0,6,5.7,118.0,2.223
426461,The Unmarried Wife,0,1,8.0,130.0,1.819
157004,The Wedding Curse,0,3,5.3,100.0,2.068
430978,Vince & Kath & James,0,6,6.7,116.0,1.911
466485,Conor McGregor: Notorious,0,103,7.2,90.0,13.635
447887,Another Forever,0,14,4.4,0.0,5.351
377151,Fire at Sea,0,180,6.8,114.0,6.218
216790,Sacro GRA,0,47,6.1,93.0,2.849
438590,A-X-L,0,733,6.2,98.0,51.421
589527,Alexis Viera: A Story of Surviving,0,3,7.3,68.0,2.662
30449,Imago mortis,0,37,4.5,96.0,3.392
1441,The Contract,5549200,322,5.6,96.0,17.023
397367,Dear Dad,0,3,8.0,84.0,1.514
21309,River's Edge,0,146,6.5,99.0,9.529
232699,Chhote Sarkar,0,2,6.0,147.0,1.036
232699,Chhote Sarkar,0,2,6.0,147.0,1.036
140823,Saving Mr. Banks,112544580,2523,7.4,125.0,13.146
369894,Wakefield,798214,260,6.1,106.0,11.313
227338,War Chod Na Yaar,0,2,7.5,113.0,1.4
543684,Weapon of Choice,0,4,5.3,90.0,3.1
455272,Zubaan,0,3,7.0,118.0,0.777
503877,Malena Pichot: Estupidez compleja,0,5,5.4,50.0,2.009
502875,Natalia Valdebenito: El especial,0,3,7.0,76.0,0.697
10212,Ravenous,0,313,6.8,100.0,12.791
324264,Danny Says,0,17,6.8,104.0,4.129
266285,The Salvation,42070000,532,6.4,92.0,18.969
534344,Running for Grace,0,36,6.6,110.0,10.265
581958,Amy Schumer: Growing,0,60,6.3,61.0,7.548
506407,Social Animals,0,55,6.5,90.0,9.59
13179,Tinker Bell,0,934,6.7,78.0,17.771
446697,In Search of Fellini,0,26,5.8,93.0,3.898
378356,Monkey Up,0,14,4.5,83.0,5.389
483435,All About Nina,0,31,6.5,97.0,12.168
413579,Best Worst Thing That Ever Could Have Happened...,0,15,7.8,96.0,3.471
550446,Untitled Train to Busan Remake,0,0,0.0,0.0,4.439
279690,He Never Died,0,275,6.1,99.0,10.045
387054,Jimmy Carr: Funny Business,0,72,7.0,62.0,6.341
381071,My Beautiful Broken Brain,0,42,7.2,84.0,6.414
347689,Pee-wee's Big Holiday,0,153,6.2,90.0,10.003
286521,5 Flights Up,1020921,208,6.0,92.0,9.376
428687,Deidra & Laney Rob a Train,0,83,5.6,92.0,8.589
396093,Naledi: A Baby Elephant's Tale,0,9,5.7,90.0,5.471
905,Pandora's Box,0,116,7.7,131.0,11.012
506815,A Violent Separation,0,47,7.0,106.0,17.931
495193,Benji,0,189,7.0,87.0,22.999
502166,Take Your Pills,0,98,6.7,87.0,18.03
512153,Yoo Byung Jae: Too Much Information,0,4,6.3,63.0,1.4
259954,5 to 7,0,237,7.2,98.0,12.495
14836,Coraline,124596398,4490,7.7,100.0,72.321
8293,Howards End,26126837,294,7.1,142.0,11.993
262982,The Hollow Point,1271880,101,6.0,94.0,10.692
270302,The Riot Club,2146041,820,6.0,107.0,12.22
9982,Chicken Little,314432665,2700,5.8,81.0,26.743
556310,Bombairiya,0,4,7.1,108.0,3.613
460059,Burn Out,0,173,6.7,107.0,29.394
588346,Chief Daddy,0,5,5.9,98.0,1.925
588362,Edoardo Ferrario: Temi Caldi,0,27,7.1,65.0,1.828
19585,G-Force,292817841,1237,5.3,88.0,17.274
210577,Gone Girl,369330363,13302,7.9,149.0,46.093
14542,Jeff Dunham: Arguing with Myself,0,55,6.6,76.0,6.584
75190,Jeff Dunham: Controlled Chaos,0,32,6.4,90.0,5.676
137144,Jeff Dunham: Minding the Monsters,0,18,5.9,80.0,4.466
14541,Jeff Dunham: Jeff Dunham's Very Special Christmas Special,0,43,6.9,85.0,8.171
581754,Kung Fu Hustle 2,0,0,0.0,,0.626
522326,Late Life: The Chien-Ming Wang Story,0,4,6.3,97.0,3.888
546230,Paskal,0,47,7.7,100.0,41.214
582,The Lives of Others,70000000,2314,8.1,137.0,17.189
470006,The Student,0,10,6.1,90.0,8.253
550870,Twinsanity,0,8,4.8,85.0,5.258
501869,Bilu: A Demon Within,0,1,8.0,128.0,0.6
525613,Chal Dhar Pakad,0,0,0.0,129.0,0.6
299841,Ek Cup Chya,0,1,8.0,119.0,0.877
572520,Haapus,0,1,7.0,135.0,0.873
378108,In This Corner of the World,19496308,317,8.1,130.0,33.102
624522,Irada Pakka,0,1,6.0,131.0,0.6
417015,I Love You - A Divorce Comedy,0,5,4.2,98.0,3.013
393695,Kills on Wheels,0,32,7.4,105.0,3.979
641495,Little Lunch: The Halloween Horror Story,0,1,3.5,13.0,0.6
460271,Mango Dreams,0,4,8.3,93.0,1.078
512090,Martyrs of Marriage,0,1,8.0,90.0,1.488
127471,"Pizza, Beer, and Cigarettes",0,24,6.4,92.0,2.553
495126,Ranbhool,0,1,6.0,110.0,0.623
436901,Spring in the Colony,0,1,8.0,105.0,1.735
432025,The Art of Loving: Story of Michalina Wislocka,0,55,6.4,121.0,6.7
4435,Aśoka,19000000,71,5.9,155.0,5.841
15049,Bon Cop Bad Cop,12671300,129,6.5,116.0,8.066
414711,The Blues: Another Story of France,0,44,6.7,147.0,4.902
397828,Namour,0,2,7.0,80.0,0.708
378441,Notes on Blindness,0,42,7.2,90.0,6.911
132744,One 2 Ka 4,5900000,29,5.2,178.0,4.498
375855,The Trap,0,15,8.0,81.0,1.589
10396,Tequila Sunrise,0,268,6.0,115.0,17.279
299537,Captain Marvel,1128276090,10301,7.0,124.0,123.523
487451,12 Round Gun,0,3,7.3,92.0,2.563
397415,Vengeance: A Love Story,4526,186,5.5,99.0,26.169
415800,Barcelona: A Love Untold,0,13,5.8,132.0,3.031
377911,Everything About Her,0,7,7.9,126.0,1.574
468033,Finally Found Someone,0,75,6.2,118.0,4.641
480651,Seven Sundays,0,7,8.1,128.0,1.435
435841,Steel Rain,32783733,89,7.4,139.0,17.208
358893,Angry Indian Goddesses,0,26,7.3,115.0,3.843
446048,Jim Norton: Mouthful of Shame,0,23,6.7,61.0,4.926
399361,Triple Frontier,0,2035,6.3,126.0,51.175
508933,Ricky Gervais: Humanity,0,228,7.8,79.0,11.259
511911,Stretch Armstrong: The Breakout,0,1,6.0,45.0,1.435
587682,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,0,28,7.2,58.0,5.94
511085,Kygo: Live at the Hollywood Bowl,0,8,7.0,52.0,1.775
493416,Troy the Odyssey,0,14,4.5,90.0,6.583
429727,Bad Match,0,109,5.7,90.0,8.623
431867,Bitch,0,42,5.2,93.0,10.699
408185,Nails,0,48,5.0,85.0,6.337
510622,September,0,2,4.0,69.0,2.286
402693,100 Meters,0,167,7.5,108.0,6.942
332534,Bana Masal Anlatma,0,50,6.7,103.0,5.664
85782,Berlin Kaplanı,0,27,4.7,0.0,2.746
426265,Burning Sands,0,90,6.1,105.0,9.021
327301,Souk Bazaar,0,11,5.3,0.0,2.661
46733,Çok Filim Hareketler Bunlar,0,22,4.4,134.0,3.777
380333,Dedemin Fişi,0,15,6.5,0.0,2.454
309853,Deliha,0,38,5.8,107.0,4.789
246524,Wedding Association,0,61,6.3,106.0,4.815
371153,Wedding Association 2: Circumcision,0,41,6.3,107.0,4.189
27275,G.O.R.A.,0,145,7.2,127.0,6.756
393478,Kiss of Life,0,8,4.5,102.0,1.756
13296,The Magician,0,78,6.7,122.0,6.119
171158,Government Woman,0,30,5.6,97.0,3.815
255156,Hükümet Kadın 2,0,15,5.6,105.0,2.943
313822,İncir Reçeli 2,0,16,6.4,0.0,3.364
361181,Kara Bela,0,39,6.6,100.0,5.254
332788,Husband Factor,0,29,6.1,108.0,4.884
376436,Husband Factor: Resurrection,0,18,6.0,0.0,2.685
101682,Kurtuluş Son Durak,0,11,5.7,0.0,2.034
637920,Miracle in Cell No. 7,19289062,3307,8.3,132.0,57.279
340426,Niyazi Gül Dörtnala,0,22,4.2,0.0,3.246
258310,Boss Wants a Happy Ending,3000000,33,5.6,109.0,3.319
166231,Refugee,0,10,6.1,207.0,3.573
38614,Romantik Komedi,0,25,4.8,95.0,4.579
171179,Romantik Komedi 2: Bekarlığa Veda,0,23,5.4,105.0,4.549
277934,Sadece Sen,0,68,7.3,105.0,5.08
109856,Who are you?,0,18,4.6,101.0,2.195
325014,Marry the Boss's Daughter,0,0,0.0,60.0,1.341
171160,The Butterfly's Dream,0,71,7.3,138.0,6.431
57892,Vizontele,0,76,7.2,110.0,5.83
92834,Vizontele Tuuba,13954476,45,6.1,111.0,4.488
547144,"2,215",0,4,7.3,90.0,0.732
534338,An Interview with God,0,153,7.1,97.0,39.65
540762,BNK48: Girls Don't Cry,0,5,6.8,107.0,2.327
120467,The Grand Budapest Hotel,174600318,10290,8.0,100.0,24.74
366242,Christmas in the Smokies,0,21,6.1,85.0,3.685
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,401,6.0,103.0,18.806
468219,Dead in a Week (Or Your Money Back),0,197,6.3,90.0,10.394
551608,Haunting on Fraternity Row,0,12,5.0,93.0,5.402
394355,Hulk Vs.,0,120,6.6,78.0,13.839
1444,Junebug,0,131,6.8,106.0,10.571
306650,Kajaki,0,183,6.6,108.0,8.967
4836,Layer Cake,11850214,1229,7.0,105.0,16.977
304441,Pants on Fire,0,41,5.3,85.0,5.778
585997,Paranormal Investigation,0,30,4.8,92.0,2.479
89185,Radio Rebel,0,641,6.2,90.0,14.909
600751,Room for Rent,0,20,6.3,81.0,9.134
491480,The Boy Who Harnessed the Wind,0,872,8.0,113.0,35.038
428040,The Christmas Project,0,9,4.7,91.0,2.338
469310,The Incredible Story of the Giant Pear,0,42,6.6,80.0,11.318
540871,Leal,0,37,6.7,0.0,21.24
8204,The Spiderwick Chronicles,162839667,1810,6.5,95.0,25.875
8940,Tyson,0,68,7.0,90.0,9.218
2171,Wet Hot American Summer,295206,555,6.3,97.0,9.157
39013,Winter's Bone,13831503,1181,6.8,101.0,13.898
77118,I Accidentally Domed Your Son,0,2,8.5,90.0,3.716
415671,2307: Winter's Dream,0,13,4.1,101.0,7.494
508864,Adel Karam: Live from Beirut,0,2,7.0,59.0,1.215
84169,Ai Weiwei: Never Sorry,181107,62,7.1,92.0,10.007
22315,Aitraaz,9250000,35,5.8,159.0,4.521
508436,Bachelor Girls,0,1,7.0,60.0,0.935
438783,Balu Mahi,0,4,7.5,150.0,1.845
508648,Battle Drone,0,27,5.4,93.0,6.116
11215,Baby Boom,26712476,213,6.4,110.0,10.52
3132,Bad Company,65977295,475,5.4,116.0,15.178
464000,Deathgrip,0,5,8.4,53.0,1.175
460995,Dil Se,0,1,9.5,,0.6
263881,Dum,0,2,5.0,0.0,2.601
497182,Women at War (1939-1945),0,6,8.3,91.0,1.277
220714,Grand Masti,19000000,21,4.5,137.0,2.546
9027,The Guru,0,145,5.2,91.0,10.995
75217,Hamara Dil Aapke Paas Hai,0,10,5.5,165.0,3.023
435011,Hans Zimmer: Live in Prague,0,55,8.6,138.0,12.925
30321,Haseena Maan Jaayegi,0,21,5.8,150.0,3.435
11096,Hide and Seek,122650962,1075,6.4,101.0,19.639
433630,Inconceivable,0,222,5.7,105.0,19.417
630345,Insan Terpilih,0,0,0.0,0.0,1.264
21567,Iqbal,0,49,6.7,150.0,3.835
361847,Ishqedarriyaan,0,1,5.0,132.0,0.628
239586,Issaq,0,2,4.5,148.0,0.6
456565,Judwaa 2,34500000,74,5.7,150.0,6.798
508438,Kaakan,0,1,8.0,140.0,0.6
371369,Kalki,0,1,6.0,2.0,0.6
682656,Kanika,0,1,7.0,7.0,0.84
576304,Khilona Bana Khalnayak,0,4,5.3,101.0,7.675
322348,Khushi Khushiyagi,0,0,0.0,,0.6
19491,Kyun...! Ho Gaya Na,0,13,4.2,175.0,2.307
450875,LA 92,0,62,8.0,114.0,6.816
393423,Laal Rang,0,9,6.3,147.0,1.498
376658,Love Beats Rhymes,0,70,5.7,105.0,12.157
212470,Monster High: 13 Wishes,0,67,6.8,73.0,14.305
134632,Monster High: Ghouls Rule,0,62,6.7,70.0,15.085
20390,No Entry,14000000,37,6.3,164.0,6.268
528725,Light Licks: Pardes: Wild Blue Yonder,0,0,0.0,,0.6
311469,Pitaah,0,3,6.7,133.0,1.4
253600,Pukar,0,3,7.0,151.0,2.406
717881,Durgo Rahasya,0,0,0.0,0.0,1.621
400160,The SpongeBob Movie: Sponge on the Run,4700000,1046,8.3,95.0,1114.882
465145,Samarppanam,0,1,7.0,118.0,0.924
415914,Schubert in Love,0,10,5.4,94.0,1.629
161179,Shakti: The Power,0,10,6.1,185.0,1.059
8584,Shanghai Noon,56932305,1693,6.3,110.0,17.999
302926,Shararat,0,2,4.5,0.0,1.487
509997,Shubh Aarambh,0,1,6.0,126.0,0.632
453419,Shuddhi,0,3,7.3,114.0,0.84
348350,Solo: A Star Wars Story,392952373,5726,6.6,135.0,66.493
395807,Something Huge,0,21,3.9,86.0,2.077
299692,Super Nani,0,4,6.9,133.0,0.776
15774,Swades,4800000,189,7.5,189.0,7.858
365037,Swearnet Live,0,8,5.4,75.0,3.658
370394,Lux Taal,0,4,6.5,7.0,0.6
340030,Night Fare,0,46,5.2,80.0,2.737
34418,Teen Patti,3900000,5,4.2,142.0,1.057
394537,The Pirates of Somalia,0,119,6.9,117.0,14.743
105077,Battlestar Galactica: The Plan,0,247,6.7,112.0,11.48
297019,The Shaukeens,0,13,4.4,124.0,4.098
527261,The Silence,2325977,870,6.0,91.0,20.28
527261,The Silence,2325977,870,6.0,91.0,20.28
303742,Trailer Park Boys: Live at the North Pole,0,16,7.1,88.0,5.142
274326,Trailer Park Boys - Live in F**kin' Dublin,0,23,6.0,81.0,4.277
26461,Trailer Park Boys: Say Goodnight to the Bad Guys,0,35,7.5,60.0,5.836
217720,The Trailer Park Boys Xmas Special,0,30,7.2,57.0,5.406
522384,Trimurti,0,0,0.0,,0.6
692233,True to the Game 2: Gena's Story,0,0,0.0,93.0,15.183
413771,You Are My Sunday,0,5,7.4,119.0,2.818
342291,Welcome 2 Karachi,0,3,3.8,131.0,1.792
21822,Y.M.I. - Yeh Mera India,0,1,8.0,134.0,1.4
39837,Yaadein,0,21,5.5,193.0,2.724
538105,Home,0,4,6.3,119.0,0.6
584788,Rooster's Beak,0,0,0.0,11.0,0.6
448332,Beary Tales,0,0,0.0,51.0,0.6
258889,Chandani: The Daughter of the Elephant Whisperer,0,4,7.0,88.0,1.491
402967,Koko: The Gorilla Who Talks to People,0,7,7.7,58.0,2.367
383001,My Honor Was Loyalty,0,20,5.2,116.0,3.526
379393,Attenborough and the Giant Dinosaur,0,8,7.7,59.0,3.23
519379,Nila Pennae,0,0,0.0,,0.84
70584,Hellraiser: Revelations,0,151,3.7,75.0,17.589
396126,Sustainable,0,17,6.9,96.0,5.137
458414,Tiger,0,8,6.8,100.0,7.237
6282,Coyote Ugly,113916474,1410,6.2,100.0,20.342
622735,NOVA: Vikings Unearthed,0,0,0.0,113.0,1.47
288171,Blue Mountain State: The Rise of Thadland,0,196,5.6,90.0,9.213
385317,Hot Bot,0,155,4.3,86.0,16.914
491431,It's Now or Never,0,1,5.0,5.0,0.629
82315,Retribution,0,13,6.0,107.0,4.457
457962,Shimmer Lake,0,244,6.0,83.0,13.43
575745,Beneath The Leaves,0,6,5.5,90.0,6.152
401686,"Berlin, I Love You",0,38,4.5,120.0,9.607
7299,Equilibrium,5359645,3111,7.0,107.0,19.765
511785,Alex Strangelove,0,1260,6.6,99.0,19.1
457258,Ali's Wedding,0,36,7.2,110.0,5.509
529414,Franco Escamilla: For the Anecdote,0,59,9.1,66.0,15.932
451654,Hypersomnia,0,34,5.0,82.0,2.975
543786,Belmonte,0,3,7.0,75.0,3.314
535356,Elisa & Marcela,0,214,7.2,118.0,17.162
505948,I Am Mother,643593,1522,6.7,114.0,38.884
585062,Luka Chuppi,0,41,6.2,126.0,4.736
529790,Pachamama,0,55,7.0,72.0,11.863
432870,Rock my Heart,0,79,7.2,105.0,7.169
593995,Stree,0,1,9.0,160.0,0.6
606215,The Black Godfather,0,17,6.9,118.0,10.373
507190,The Push,0,3,6.2,84.0,3.503
222951,B.A. Pass,0,24,6.0,95.0,3.461
228331,A Perfect Man,388,21,4.5,95.0,3.683
504859,All Good,0,28,6.0,93.0,3.825
691148,Best Neighbors,0,0,0.0,98.0,0.6
298584,Cabin Fever,0,278,4.6,99.0,21.011
296456,Christian Mingle,25480,29,6.0,99.0,7.252
390775,Everybody Knows... Elizabeth Murray,0,0,0.0,60.0,0.6
14547,Delta Farce,0,85,4.3,90.0,9.06
433825,Freezer's Campaign,0,2,5.5,123.0,1.191
46581,Immoral Tales,0,94,5.6,103.0,11.271
564771,"It's Okay, Buddy",0,0,0.0,84.0,0.606
259457,El Anesah Mami,0,8,5.5,100.0,1.721
172420,Samir Abuol-Neel,0,4,4.5,106.0,2.131
516047,Step Outside,0,3,6.0,93.0,1.756
372244,The Republic Of Imbaba,0,2,8.0,0.0,1.527
265002,The Thief and the Fool,0,4,5.5,0.0,1.844
378064,A Silent Voice,30156463,1938,8.4,130.0,84.672
582902,Dolphin Kick,0,7,5.1,90.0,7.942
570602,Dr. Seuss and the Grinch: From Whoville to Hollywood,0,1,6.0,12.0,0.6
80767,Jiro Dreams of Sushi,2550508,470,7.8,82.0,8.771
97051,Would You Rather,0,590,5.8,93.0,11.185
284053,Thor: Ragnarok,853977126,14841,7.6,131.0,119.65
271674,Suite Française,9104716,859,7.4,103.0,17.567
455549,The Wishing Tree,0,6,5.3,99.0,3.32
358332,Cosmos Laundromat,0,13,7.0,12.0,1.4
573921,Miranda Sings Live... Your Welcome,0,28,5.6,61.0,10.025
588,Silent Hill,97607453,2844,6.5,125.0,31.845
10313,The Men Who Stare at Goats,68729358,1569,6.0,93.0,10.953
617786,The Other Lamb,0,74,6.3,97.0,49.579
587488,Inhuman Kiss,0,22,6.1,122.0,4.274
157823,Night Moves,271755,204,5.8,112.0,10.097
585862,Romeo Akbar Walter,0,21,6.2,139.0,4.413
191489,Bill Burr: You People Are All The Same,0,75,7.6,68.0,6.054
366964,Mohawk,0,36,4.9,92.0,9.45
461931,The Maus,0,45,5.2,90.0,3.755
464251,"Footprints, the Path of Your Life",0,4,6.3,89.0,1.463
463144,The House on Coco Road,0,3,6.7,79.0,1.805
318972,(T)ERROR,0,23,6.5,93.0,4.488
332741,Palio,0,17,7.6,92.0,1.96
295462,Acapulco la vida va,0,5,6.2,90.0,2.581
403605,Headshot,0,271,6.4,117.0,14.568
6415,Three Kings,108000000,1345,6.6,114.0,15.654
46221,The Tunnel,0,201,5.6,90.0,11.238
400608,Bo Burnham: Make Happy,0,174,8.2,60.0,10.736
633073,Pierre Jackson,0,1,1.0,81.0,1.568
432011,Super Deluxe,0,46,7.9,176.0,6.126
474051,Calibre,0,357,6.5,101.0,13.527
509950,Jani Dueñas: Grandes fracasos de ayer y hoy,0,2,6.0,77.0,1.4
510262,Penalty Kick,0,6,5.8,89.0,5.678
522393,Recovery Boys,0,11,6.3,90.0,8.449
411143,Tau,0,822,6.2,97.0,31.801
347264,Ralphie May: Imperfectly Yours,0,6,5.3,69.0,4.438
342737,20th Century Women,5664764,795,7.4,119.0,13.25
596456,El testigo: Caín y Abel,0,3,8.0,,4.45
388427,La Leyenda del Diamante,0,5,4.4,87.0,30.782
603702,Staged Killer,0,3,4.3,88.0,6.384
476046,Birthmarked,0,52,6.0,90.0,8.741
387426,Okja,0,3055,7.5,122.0,26.93
610120,Anima,0,219,7.4,15.0,5.836
